,Id,monthly_rent,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4m1,r4m2,tamhog,tamviv,escolari,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,etecho1,eviv1,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,region_central,region_chorotega,region_pacifico_central,region_brunca,region_huetar_atlantica,region_huetar_norte,zona_urbana,zona_rural,age,Target,tech_individuo,tech_hogar,monthly_rent_log,bedrooms_to_rooms,rent_to_rooms,SQBage,SQBhogar_total,child_dependency,rooms_per_person,female_weight,male_weight,edu_jefe
8889,ID_2f8331666,60000.0,0,2,0,1,0,0,0.0,0,1,0,1,2,2,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5845a2657,0,2,0,0,0,0,0,1,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,25,4,1,4.0,11.002099841204238,0.5,30000.0,625,4,0.0,1.0,0.25,0.25,36
8890,ID_e2b213347,60000.0,0,2,0,1,0,0,0.0,0,1,0,1,2,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5845a2657,0,2,0,0,0,1,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,27,4,1,4.0,11.002099841204238,0.5,30000.0,729,4,0.0,1.0,0.25,0.25,36
8891,ID_bb42cbb1c,70000.0,0,4,0,1,1,0,0.0,0,1,0,1,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,dbaa763bc,0,2,1,0,0,1,0,0,0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,50,4,1,4.0,11.156250521031495,0.5,17500.0,2500,9,0.0,0.75,0.25,0.25,0
8892,ID_5199feaef,70000.0,0,4,0,1,1,0,0.0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,dbaa763bc,0,2,1,1,0,0,0,0,0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,78,4,1,4.0,11.156250521031495,0.5,17500.0,6084,9,0.0,0.75,0.25,0.25,0
8893,ID_ed8120607,125000.0,0,6,0,1,1,1,1.0,0,1,0,1,2,2,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4a0ee6247,0,2,0,0,0,0,0,1,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,31,4,4,9.0,11.736069016284437,0.5,20833.333333333332,961,4,0.0,0.3333333333333333,0.25,0.25,81
8894,ID_334f7158f,125000.0,0,6,0,1,1,1,1.0,0,1,0,1,2,2,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4a0ee6247,0,2,0,0,0,0,1,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,59,4,4,9.0,11.736069016284437,0.5,20833.333333333332,3481,4,0.0,0.3333333333333333,0.25,0.25,81
8895,ID_c56169727,150000.0,0,3,0,1,1,0,0.0,1,0,0,2,3,3,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,aadb03025,1,2,0,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,22,4,1,4.0,11.918390573078392,0.6666666666666666,50000.0,484,9,0.3333333333333333,1.0,0.4444444444444444,0.1111111111111111,64
8896,ID_ec615790f,150000.0,0,3,0,1,1,0,0.0,1,0,0,2,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,aadb03025,1,2,0,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,4,1,4.0,11.918390573078392,0.6666666666666666,50000.0,1,9,0.3333333333333333,1.0,0.4444444444444444,0.1111111111111111,64
8897,ID_c138cd0bb,150000.0,0,3,0,1,1,0,0.0,1,0,0,2,3,3,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,aadb03025,1,2,0,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,52,4,1,4.0,11.918390573078392,0.6666666666666666,50000.0,2704,9,0.3333333333333333,1.0,0.4444444444444444,0.1111111111111111,64
8898,ID_cd71aae3d,65000.0,0,2,0,1,0,0,0.0,1,0,0,1,2,2,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,283b4ce18,1,1,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,49,4,1,1.0,11.082142548877775,0.5,32500.0,2401,4,0.5,1.0,0.25,0.25,100
8899,ID_ef930d851,65000.0,0,2,0,1,0,0,0.0,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,283b4ce18,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,7,4,1,1.0,11.082142548877775,0.5,32500.0,49,4,0.5,1.0,0.25,0.25,100
8900,ID_270ff6a25,125000.0,0,6,0,1,1,0,0.0,0,1,0,2,3,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8dc752a41,0,3,1,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,67,4,1,4.0,11.736069016284437,0.5,20833.333333333332,4489,16,0.0,0.6666666666666666,0.4444444444444444,0.1111111111111111,36
8901,ID_3f816f6ea,125000.0,0,6,0,1,1,0,0.0,0,1,0,2,3,3,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8dc752a41,0,3,1,0,0,0,0,0,0,1,0,0,3,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,28,4,1,4.0,11.736069016284437,0.5,20833.333333333332,784,16,0.0,0.6666666666666666,0.4444444444444444,0.1111111111111111,36
8902,ID_49336088a,125000.0,0,6,0,1,1,0,0.0,0,1,0,2,3,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8dc752a41,0,3,1,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,64,4,1,4.0,11.736069016284437,0.5,20833.333333333332,4096,16,0.0,0.6666666666666666,0.4444444444444444,0.1111111111111111,36
8903,ID_45697315c,66750.0,0,1,1,1,1,0,0.0,1,1,0,1,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180d40332,1,2,0,0,1,0,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,1,0,30,3,1,9.0,11.108709576262497,1.0,66750.0,900,9,0.3333333333333333,3.0,0.1111111111111111,0.4444444444444444,1
8904,ID_da2abb32f,66750.0,0,1,1,1,1,0,0.0,1,1,0,1,3,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180d40332,1,2,0,0,0,1,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,1,0,24,3,1,9.0,11.108709576262497,1.0,66750.0,576,9,0.3333333333333333,3.0,0.1111111111111111,0.4444444444444444,1
8905,ID_770216642,66750.0,0,1,1,1,1,0,0.0,1,1,0,1,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180d40332,1,2,0,1,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,1,0,7,3,1,9.0,11.108709576262497,1.0,66750.0,49,9,0.3333333333333333,3.0,0.1111111111111111,0.4444444444444444,1
8906,ID_2956b6c4d,125000.0,0,6,0,1,1,0,0.0,0,2,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3db6208f1,1,3,0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,46,4,1,25.0,11.736069016284437,0.5,20833.333333333332,2116,16,0.25,0.6666666666666666,0.25,0.25,36
8907,ID_77ab7029c,125000.0,0,6,0,1,1,0,0.0,0,2,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3db6208f1,1,3,0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,18,4,1,25.0,11.736069016284437,0.5,20833.333333333332,324,16,0.25,0.6666666666666666,0.25,0.25,36
8908,ID_1fed95faf,125000.0,0,6,0,1,1,0,0.0,0,2,0,2,4,4,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3db6208f1,1,3,0,0,0,0,0,0,1,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,20,4,1,25.0,11.736069016284437,0.5,20833.333333333332,400,16,0.25,0.6666666666666666,0.25,0.25,36
8909,ID_4c3372297,125000.0,0,6,0,1,1,0,0.0,0,2,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3db6208f1,1,3,0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,48,4,1,25.0,11.736069016284437,0.5,20833.333333333332,2304,16,0.25,0.6666666666666666,0.25,0.25,36
8910,ID_b2abe12de,60000.0,0,4,0,1,1,0,0.0,1,1,0,1,3,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8de6c89d9,1,2,0,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,25,4,1,4.0,11.002099841204238,0.5,15000.0,625,9,0.3333333333333333,0.75,0.1111111111111111,0.4444444444444444,64
8911,ID_77b4e63cb,60000.0,0,4,0,1,1,0,0.0,1,1,0,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8de6c89d9,1,2,0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,4,1,4.0,11.002099841204238,0.5,15000.0,1,9,0.3333333333333333,0.75,0.1111111111111111,0.4444444444444444,64
8912,ID_680e50855,60000.0,0,4,0,1,1,0,0.0,1,1,0,1,3,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8de6c89d9,1,2,0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,52,4,1,4.0,11.002099841204238,0.5,15000.0,2704,9,0.3333333333333333,0.75,0.1111111111111111,0.4444444444444444,64
8913,ID_060f6477c,104285.71428571429,0,5,0,1,1,0,0.0,0,2,0,3,5,5,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9220ee3b6,3,2,0,0,0,0,0,0,1,0,0,0,3,1.6666666,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,14,4,1,9.0,11.554889664069261,0.6,20857.14285714286,196,25,0.6,1.0,0.36,0.16000000000000003,36
8914,ID_ff37f1e24,104285.71428571429,0,5,0,1,1,0,0.0,0,2,0,3,5,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9220ee3b6,3,2,0,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,48,4,1,9.0,11.554889664069261,0.6,20857.14285714286,2304,25,0.6,1.0,0.36,0.16000000000000003,36
8915,ID_7ac9de260,104285.71428571429,0,5,0,1,1,0,0.0,0,2,0,3,5,5,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9220ee3b6,3,2,0,0,0,0,1,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,37,4,1,9.0,11.554889664069261,0.6,20857.14285714286,1369,25,0.6,1.0,0.36,0.16000000000000003,36
8916,ID_95294e980,104285.71428571429,0,5,0,1,1,0,0.0,0,2,0,3,5,5,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9220ee3b6,3,2,0,0,0,0,0,0,1,0,0,0,3,1.6666666,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,18,4,1,9.0,11.554889664069261,0.6,20857.14285714286,324,25,0.6,1.0,0.36,0.16000000000000003,36
8917,ID_204b2e0ad,104285.71428571429,0,5,0,1,1,0,0.0,0,2,0,3,5,5,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9220ee3b6,3,2,0,0,0,0,0,0,1,0,0,0,3,1.6666666,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,16,4,1,9.0,11.554889664069261,0.6,20857.14285714286,256,25,0.6,1.0,0.36,0.16000000000000003,36
8918,ID_2e7b320ab,120000.0,0,5,0,1,1,0,0.0,0,1,0,1,2,2,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0fa8fa4c6,0,2,0,0,0,0,0,0,0,0,1,0,2,1.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,27,4,1,4.0,11.695247021764184,0.4,24000.0,729,4,0.0,0.4,0.25,0.25,225
8919,ID_df50ede51,120000.0,0,5,0,1,1,0,0.0,0,1,0,1,2,2,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0fa8fa4c6,0,2,0,0,0,0,0,0,0,0,1,0,2,1.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,24,4,1,4.0,11.695247021764184,0.4,24000.0,576,4,0.0,0.4,0.25,0.25,225
8920,ID_6418a98a9,65000.0,0,2,0,1,1,0,0.0,0,1,0,1,2,2,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47636186d,0,2,0,0,0,0,1,0,0,0,0,0,1,2.0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,36,4,1,9.0,11.082142548877775,0.5,32500.0,1296,4,0.0,1.0,0.25,0.25,36
8921,ID_6f22cd690,65000.0,0,2,0,1,1,0,0.0,0,1,0,1,2,2,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47636186d,0,2,0,0,0,1,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,33,4,1,9.0,11.082142548877775,0.5,32500.0,1089,4,0.0,1.0,0.25,0.25,36
8922,ID_f5418308c,125000.0,0,6,0,1,1,1,2.0,0,0,2,1,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1afe16cdc,2,1,0,1,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,6,4,4,25.0,11.736069016284437,0.5,20833.333333333332,36,9,0.6666666666666666,0.5,1.0,0.0,121
8923,ID_e0dfef01a,125000.0,0,6,0,1,1,1,2.0,0,0,2,1,3,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1afe16cdc,2,1,0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,11,4,4,25.0,11.736069016284437,0.5,20833.333333333332,121,9,0.6666666666666666,0.5,1.0,0.0,121
8924,ID_3d90b321a,125000.0,0,6,0,1,1,1,2.0,0,0,2,1,3,3,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1afe16cdc,2,1,0,0,0,0,0,1,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,34,4,4,25.0,11.736069016284437,0.5,20833.333333333332,1156,9,0.6666666666666666,0.5,1.0,0.0,121
8925,ID_a1df11e32,170000.0,0,5,0,1,1,0,0.0,0,3,0,0,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3e27db2cd,2,1,0,0,0,0,1,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,16,4,1,9.0,12.043553716032399,0.6,34000.0,256,9,0.6666666666666666,0.6,0.0,1.0,81
8926,ID_86209ebb0,170000.0,0,5,0,1,1,0,0.0,0,3,0,0,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3e27db2cd,2,1,0,0,0,0,1,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,16,4,1,9.0,12.043553716032399,0.6,34000.0,256,9,0.6666666666666666,0.6,0.0,1.0,81
8927,ID_c34bfc1be,170000.0,0,5,0,1,1,0,0.0,0,3,0,0,3,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3e27db2cd,2,1,0,0,0,0,1,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,50,4,1,9.0,12.043553716032399,0.6,34000.0,2500,9,0.6666666666666666,0.6,0.0,1.0,81
8928,ID_8e54defb7,100000.0,0,5,0,1,1,1,1.0,0,0,1,4,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d4d5874a9,2,3,0,1,0,0,0,0,0,0,0,0,3,1.6666666,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,1,0,5,4,4,25.0,11.512925464970229,0.6,20000.0,25,25,0.4,1.0,1.0,0.0,256
8929,ID_98dfdb3fa,100000.0,0,5,0,1,1,1,1.0,0,0,1,4,5,5,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,d4d5874a9,2,3,0,0,0,0,0,0,0,0,1,0,3,1.6666666,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,1,0,32,4,4,25.0,11.512925464970229,0.6,20000.0,1024,25,0.4,1.0,1.0,0.0,256
8930,ID_8299ae660,100000.0,0,5,0,1,1,1,1.0,0,0,1,4,5,5,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d4d5874a9,2,3,0,0,0,0,0,0,0,0,1,0,3,1.6666666,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,1,0,45,4,4,25.0,11.512925464970229,0.6,20000.0,2025,25,0.4,1.0,1.0,0.0,256
8931,ID_686969989,100000.0,0,5,0,1,1,1,1.0,0,0,1,4,5,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,d4d5874a9,2,3,0,0,0,1,0,0,0,0,0,0,3,1.6666666,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,1,0,13,4,4,25.0,11.512925464970229,0.6,20000.0,169,25,0.4,1.0,1.0,0.0,256
